app_id|customer_id|order_id|update_time|active|cluster_id|count|creation_time|gateway|instrument|paymode|price|product_id|promotions|quantity|sap_id|total_quantity
grocery-desktop|000000000106|SSD-0000107014-17|b7d9f910-7911-11e7-8068-00155d1ce602|True|2000|6.0|b7d9f910-7911-11e7-8068-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|125.0|000000000400004173|<null>|1|000000000400004173|98
grocery-desktop|000000000116|SSM-0000115167-17|49de35f0-7e81-11e7-a8b0-00155d1ce602|True|2000|17.0|49de35f0-7e81-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|136.0|000000000400004125|<null>|1|000000000400004125|27
grocery-desktop|000000000017|SSC-0000102009-17|77ca2d20-781e-11e7-8be2-00155d1ce602|True|2000|3.0|77ca2d20-781e-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|97.37|000000000400004120|'{''SINGLE_COUPON'': 2.63}'|1|000000000400004120|3
grocery-desktop|000000000002|SSC-0000106001-17|4638c1f0-790d-11e7-8068-00155d1ce602|True|2000|4.0|4638c1f0-790d-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|0.0|000000000400004241|'{''BOGO'': 110.0}'|2|000000000400004241|18
grocery-desktop|000000000007|SSC-0000110039-17|c02a2b30-7cea-11e7-a25b-00155d1ce602|True|2000|5.0|c02a2b30-7cea-11e7-a25b-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|1150.0|000000000400004255|<null>|5|000000000400004255|31
grocery-desktop|000000000004|SSC-0000115189-17|c0481050-7e93-11e7-a8b0-00155d1ce602|True|2000|2.0|c0481050-7e93-11e7-a8b0-00155d1ce602|<null>|RCS|'[''RCS'']'|172.0|000000000470000000|'{''MONEY_OFF'': 62.5}'|2|000000000470000000|4
grocery-desktop|000000000116|SSM-0000107020-17|7ef8d400-7915-11e7-8068-00155d1ce602|True|2000|5.0|7ef8d400-7915-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|45.0|000000000400004144|<null>|1|000000000400004144|24
grocery-desktop|000000000004|SSC-0000115162-17|a6eb8a10-7e7f-11e7-a8b0-00155d1ce602|True|2000|6.0|a6eb8a10-7e7f-11e7-a8b0-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|400.0|000000000400004235|<null>|4|000000000400004235|33
grocery-desktop|000000000007|SSC-0000098016-17|495abb40-76c4-11e7-aa45-00155d1ce601|True|2000|10.0|495abb40-76c4-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|31.0|000000000400004145|<null>|1|000000000400004145|10
grocery-desktop|000000000053|SSC-0000109100-17|7135fd40-7c24-11e7-a25b-00155d1ce602|True|2000|2.0|7135fd40-7c24-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|91.0|000000000490000001|'{''MONEY_OFF'': 9.0}'|1|000000000490000001|2
grocery-app|000000000009|SUM-0000021010-17|b317ccc0-7e59-11e7-a8b0-00155d1ce602|True|T794|5.0|b317ccc0-7e59-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|120.0|000000000490375755|<null>|2|000000000490375755|18
grocery-desktop|000000000111|SSM-0000108177-17|57497290-7c3d-11e7-a25b-00155d1ce602|True|2000|4.0|57497290-7c3d-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|62.0|000000000400004151|<null>|2|000000000400004151|16
grocery-desktop|000000000007|SSC-0000098059-17|d7089de0-7773-11e7-a2f2-00155d1ce602|True|2000|13.0|d7089de0-7773-11e7-a2f2-00155d1ce602|<null>|COD|'[''COD'']'|5.0|000000000400004135|<null>|1|000000000400004135|78
grocery-desktop|000000000007|SSC-0000103093-17|96ec28c0-78e6-11e7-8068-00155d1ce602|True|2000|4.0|96ec28c0-78e6-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|4925.0|000000000400004249|'{''ORDER_THRESHOLD_DISCOUNT'': 0.56}'|45|000000000400004249|97
grocery-desktop|000000000044|SSC-0000109131-17|03be7700-7c3e-11e7-a25b-00155d1ce602|True|2000|5.0|03be7700-7c3e-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|90.0|000000000400004113|'{''MONEY_OFF'': 10.0}'|1|000000000400004113|93
grocery-desktop|000000000159|SSM-0000118015-17|18ad24c0-8406-11e7-80dc-00155d1ce602|True|2000|1.0|18ad24c0-8406-11e7-80dc-00155d1ce602|<null>|COD|'[''COD'']'|45.0|000000000400004144|'{''BUNDLE'': 50.0}'|1|000000000400004144|1
grocery-desktop|000000000007|SSC-0000114023-17|561602e0-7dc2-11e7-a8b0-00155d1ce602|True|2000|4.0|561602e0-7dc2-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|251.16|000000000400004132|'{''MONEY_OFF'': 10.0, ''ORDER_THRESHOLD_DISCOUNT'': 2.42}'|2|000000000400004132|31
grocery-desktop|000000000007|SSC-0000115186-17|25d441a0-7e8f-11e7-a8b0-00155d1ce602|True|2000|1.0|25d441a0-7e8f-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|251.16|000000000400004132|'{''MONEY_OFF'': 10.0, ''ORDER_THRESHOLD_DISCOUNT'': 2.42}'|2|000000000400004132|2
grocery-app|000000000017|SUC-0000015018-17|c81b9e20-7b76-11e7-a25b-00155d1ce602|True|T794|8.0|c81b9e20-7b76-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|35.0|000000000490003112|<null>|1|000000000490003112|13
grocery-desktop|000000000154|SSM-0000107060-17|757fd8c0-79af-11e7-a25b-00155d1ce602|True|2000|6.0|757fd8c0-79af-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|110.0|000000000400004233|<null>|1|000000000400004233|17
grocery-app|000000000009|SUM-0000016006-17|dca4a3f0-7b35-11e7-a25b-00155d1ce602|True|T794|3.0|dca4a3f0-7b35-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|196.0|000000000490009137|<null>|1|000000000490009137|3
grocery-desktop|000000000079|SSC-0000109025-17|52f97a40-7b49-11e7-a25b-00155d1ce602|True|2000|6.0|52f97a40-7b49-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|110.0|000000000400004250|<null>|1|000000000400004250|19
grocery-desktop|000000000111|SSC-0000115157-17|12d45f60-7e79-11e7-a8b0-00155d1ce602|True|2000|6.0|12d45f60-7e79-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|400.0|000000000400004235|<null>|4|000000000400004235|33
grocery-app|000000000025|SUC-0000018016-17|13c45710-7cec-11e7-a25b-00155d1ce602|True|T793|3.0|13c45710-7cec-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|10.0|000000000490176008|<null>|1|000000000490176008|4
grocery-desktop|000000000053|SSC-0000109030-17|e5ae2100-7b4a-11e7-a25b-00155d1ce602|True|2000|2.0|e5ae2100-7b4a-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|5.0|000000000400004135|<null>|1|000000000400004135|7
grocery-desktop|000000000154|SSM-0000107064-17|3f5f0c30-79b3-11e7-a25b-00155d1ce602|True|2000|6.0|3f5f0c30-79b3-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|220.0|000000000400004233|<null>|2|000000000400004233|17
grocery-desktop|000000000020|SSC-0000098055-17|ddb27450-776d-11e7-a2f2-00155d1ce602|True|2000|2.0|ddb27450-776d-11e7-a2f2-00155d1ce602|<null>|COD|'[''COD'']'|21.0|000000000400004277|<null>|1|000000000400004277|89
grocery-desktop|000000000005|SSC-0000115058-17|693633a0-7db2-11e7-a8b0-00155d1ce602|True|2000|5.0|693633a0-7db2-11e7-a8b0-00155d1ce602|<null>|RCS|'[''RCS'']'|200.0|000000000400004235|'{''MONEY_OFF'': 62.5}'|2|000000000400004235|26
grocery-desktop|000000000020|SSC-0000098067-17|1b2629c0-777e-11e7-a2f2-00155d1ce602|True|2000|1.0|1b2629c0-777e-11e7-a2f2-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|203.4|000000000400004113750|'{''ORDER_THRESHOLD_DISCOUNT'': 6.24, ''SINGLE_COUPON'': 0.97}'|3|000000000400004113|3
grocery-desktop|000000000059|SSM-0000110012-17|ee1c4a50-7cd1-11e7-a25b-00155d1ce602|True|2000|3.0|ee1c4a50-7cd1-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|135.0|000000000400004129|<null>|1|000000000400004129|13
grocery-desktop|000000000002|SSC-0000107051-17|202873e0-79ab-11e7-a25b-00155d1ce602|True|2000|1.0|202873e0-79ab-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|21.0|000000000400004092|<null>|1|000000000400004092|1
grocery-app|000000000009|SUM-0000012010-17|4f17bd20-78e1-11e7-8068-00155d1ce602|True|T794|5.0|4f17bd20-78e1-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|55.0|000000000490003120|<null>|1|000000000490003120|8
grocery-desktop|000000000158|SSM-0000107100-17|6846cd10-79ed-11e7-a25b-00155d1ce602|True|2000|4.0|6846cd10-79ed-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|5.0|000000000400004135|<null>|1|000000000400004135|6
grocery-desktop|000000000005|SSC-0000098001-17|2d06bb60-76ba-11e7-aa45-00155d1ce601|True|2000|2.0|2d06bb60-76ba-11e7-aa45-00155d1ce601|<null>|RCS|'[''RCS'']'|116.88|000000000400004123|'{''ORDER_THRESHOLD_DISCOUNT'': 0.0, ''SINGLE_COUPON'': 8.12}'|1|000000000400004123|22
grocery-desktop|000000000007|SSC-0000108145-17|ec756870-7c1e-11e7-a25b-00155d1ce602|True|2000|4.0|ec756870-7c1e-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|124.0|000000000400004151|<null>|4|000000000400004151|16
grocery-desktop|000000000005|SSC-0000097077-17|60363fe0-7770-11e7-a2f2-00155d1ce602|True|2000|5.0|60363fe0-7770-11e7-a2f2-00155d1ce602|<null>|RCS|'[''RCS'']'|62.5|000000000400004173|'{''MONEY_OFF'': 62.5}'|1|000000000400004173|63
grocery-desktop|000000000148|SSM-0000103075-17|40ec4120-78dd-11e7-8068-00155d1ce602|True|2000|2.0|40ec4120-78dd-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|0.0|000000000470000000|'{''BOGO'': 86.0}'|1|000000000470000000|2
grocery-desktop|000000000007|SSC-0000109027-17|ea500030-7b49-11e7-a25b-00155d1ce602|True|2000|9.0|ea500030-7b49-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|42.0|000000000400004158|<null>|2|000000000400004158|32
grocery-desktop|000000000106|SSD-0000097027-17|0346fae0-774d-11e7-aa45-00155d1ce601|True|2000|12.0|0346fae0-774d-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|0.0|000000000400004083|'{''BOGO'': 137.0, ''ORDER_THRESHOLD_DISCOUNT'': 0.0, ''SINGLE_COUPON'': 0.0}'|1|000000000400004083|23
grocery-desktop|000000000004|SSC-0000097047-17|b38f5f60-7756-11e7-aa45-00155d1ce601|True|2700|1.0|b38f5f60-7756-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|22.0|000000000400004288|<null>|1|000000000400004288|1
grocery-app|000000000025|SUC-0000018017-17|68bc0c90-7cec-11e7-a25b-00155d1ce602|True|T793|3.0|68bc0c90-7cec-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|10.0|000000000490847018|<null>|1|000000000490847018|6
grocery-desktop|000000000020|SSC-0000099014-17|57368f20-7811-11e7-8be2-00155d1ce602|True|2000|8.0|57368f20-7811-11e7-8be2-00155d1ce602|<null>|RCS|'[''RCS'']'|276.0|000000000400004127|<null>|2|000000000400004127|34
grocery-desktop|000000000116|SSM-0000113017-17|2cb1e880-7cf8-11e7-a25b-00155d1ce602|True|2000|7.0|2cb1e880-7cf8-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|86.04|000000000400004144|'{''ORDER_THRESHOLD_DISCOUNT'': 1.98}'|2|000000000400004144|9
grocery-desktop|000000000004|SSC-0000108060-17|f94fcf10-7b40-11e7-a25b-00155d1ce602|True|2000|10.0|f94fcf10-7b40-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|100.0|000000000400004253|'{''MONEY_OFF'': 10.0}'|1|000000000400004253|13
grocery-desktop|000000000116|SSM-0000110041-17|b5671540-7ceb-11e7-a25b-00155d1ce602|True|2000|3.0|b5671540-7ceb-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|147.0|000000000400004090|<null>|1|000000000400004090|5
grocery-desktop|000000000002|SSC-0000115028-17|32af2d30-7da0-11e7-a8b0-00155d1ce602|True|2000|4.0|32af2d30-7da0-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|135.96|000000000400004088|'{''BUNDLE'': 77.02}'|2|000000000400004088|8
grocery-desktop|000000000116|SSM-0000115050-17|0f893ad0-7daf-11e7-a8b0-00155d1ce602|True|2000|6.0|0f893ad0-7daf-11e7-a8b0-00155d1ce602|<null>|RCS|'[''RCS'']'|45.0|000000000400004144|'{''MONEY_OFF'': 15.0}'|1|000000000400004144|23
grocery-desktop|000000000007|SSC-0000103060-17|f4150de0-7865-11e7-8be2-00155d1ce602|True|2000|10.0|f4150de0-7865-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|251.16|000000000400004132|'{''MONEY_OFF'': 10.0, ''ORDER_THRESHOLD_DISCOUNT'': 2.42}'|2|000000000400004132|29
grocery-desktop|000000000007|SSM-0000115104-17|4d128400-7dd3-11e7-a8b0-00155d1ce602|True|2000|5.0|4d128400-7dd3-11e7-a8b0-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|246.68|000000000400004081|'{''ORDER_THRESHOLD_DISCOUNT'': 1.66, ''SINGLE_COUPON'': 10.0}'|2|000000000400004081|20
grocery-desktop|000000000111|SSC-0000115033-17|d10b1610-7da5-11e7-a8b0-00155d1ce602|True|2000|10.0|d10b1610-7da5-11e7-a8b0-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|545.12|000000000400004127|'{''ORDER_THRESHOLD_DISCOUNT'': 1.72}'|4|000000000400004127|62
grocery-desktop|000000000106|SSD-0000115079-17|3948acf0-7dbb-11e7-a8b0-00155d1ce602|True|2000|6.0|3948acf0-7dbb-11e7-a8b0-00155d1ce602|<null>|CREDIT_CARD|'[''RCS'', ''BillDesk'']'|93.14|000000000400004237|'{''MONEY_OFF'': 15.0, ''ORDER_THRESHOLD_DISCOUNT'': 1.24}'|1|000000000400004237|42
grocery-desktop|000000000154|SSM-0000107066-17|598cbfc0-79b4-11e7-a25b-00155d1ce602|True|2000|2.0|598cbfc0-79b4-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|250.0|000000000400004123|<null>|2|000000000400004123|6
grocery-desktop|000000000007|SSC-0000109113-17|8aec6ee0-7c2e-11e7-a25b-00155d1ce602|True|2000|4.0|8aec6ee0-7c2e-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|136.46|000000000400004127|'{''ORDER_THRESHOLD_DISCOUNT'': 1.54}'|1|000000000400004127|19
grocery-desktop|000000000116|SSM-0000115082-17|16fbe4e0-7dbc-11e7-a8b0-00155d1ce602|True|2000|6.0|16fbe4e0-7dbc-11e7-a8b0-00155d1ce602|<null>|RCS|'[''RCS'']'|190.0|000000000400004237|'{''MONEY_OFF'': 15.0}'|2|000000000400004237|42
grocery-desktop|000000000009|SSC-0000098053-17|78235670-776a-11e7-b52b-00155d1ce601|True|2000|2.0|78235670-776a-11e7-b52b-00155d1ce601|<null>|COD|'[''COD'']'|245.4|000000000400004240|'{''ORDER_THRESHOLD_DISCOUNT'': 0.0}'|5|000000000400004240|30
grocery-desktop|000000000004|SSC-0000108100-17|8883c170-7b6c-11e7-a25b-00155d1ce602|True|2000|3.0|8883c170-7b6c-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|330.0|000000000400004254|'{''MONEY_OFF'': 62.5}'|3|000000000400004254|10
grocery-desktop|000000000121|SSC-0000100002-17|2ff18750-780f-11e7-8be2-00155d1ce602|True|2000|3.0|2ff18750-780f-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|220.0|000000000400004242|<null>|2|000000000400004242|11
grocery-app|000000000009|SUM-0000016003-17|65c76920-7b35-11e7-a25b-00155d1ce602|True|T794|6.0|65c76920-7b35-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|175.0|000000000490992304|<null>|1|000000000490992304|13
grocery-desktop|000000000106|SSD-0000108057-17|58c25c70-7ac8-11e7-a25b-00155d1ce602|True|2000|3.0|58c25c70-7ac8-11e7-a25b-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|97.78|000000000400004236|'{''MONEY_OFF'': 2.12}'|1|000000000400004236|3
grocery-desktop|000000000002|SSC-0000106006-17|a83363e0-790f-11e7-8068-00155d1ce602|True|2000|6.0|a83363e0-790f-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|250.0|000000000400004173|'{''MONEY_OFF'': 10.0}'|2|000000000400004173|98
grocery-desktop|000000000007|SSC-0000115150-17|a10c49e0-7e75-11e7-a8b0-00155d1ce602|True|2000|2.0|a10c49e0-7e75-11e7-a8b0-00155d1ce602|<null>|COD|'[''RCS'', ''COD'']'|656.04|000000000400004251|'{''ORDER_THRESHOLD_DISCOUNT'': 0.66}'|6|000000000400004251|15
grocery-desktop|000000000171|SSM-0000115112-17|278fcec0-7e57-11e7-a8b0-00155d1ce602|True|2000|2.0|278fcec0-7e57-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|625.0|000000000400004173|'{''MONEY_OFF'': 62.5}'|10|000000000400004173|23
grocery-desktop|000000000003|SSM-0000113011-17|1c6b1120-7cf5-11e7-a25b-00155d1ce602|True|2000|1.0|1c6b1120-7cf5-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|21.0|000000000400004143|<null>|1|000000000400004143|1
grocery-desktop|000000000020|SSC-0000098042-17|0a4a23d0-7766-11e7-aa45-00155d1ce601|True|2000|6.0|0a4a23d0-7766-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|90.0|000000000400004113|'{''MONEY_OFF'': 10.0}'|1|000000000400004113|99
grocery-app|000000000009|SUM-0000021005-17|5af4b940-7d9b-11e7-a8b0-00155d1ce602|True|T794|6.0|5af4b940-7d9b-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|175.0|000000000490992304|<null>|1|000000000490992304|8
grocery-desktop|000000000002|SSC-0000099011-17|5a5fb100-7810-11e7-8be2-00155d1ce602|True|2000|3.0|5a5fb100-7810-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|131.34|000000000400004076|'{''SINGLE_COUPON'': 3.66}'|1|000000000400004076|3
grocery-desktop|000000000018|SSC-0000111004-17|d5f05d60-7cd4-11e7-a25b-00155d1ce602|True|2000|11.0|d5f05d60-7cd4-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|524.48|000000000400004124|'{''ORDER_THRESHOLD_DISCOUNT'': 1.73, ''SINGLE_COUPON'': 2.15}'|4|000000000400004124|45
grocery-desktop|000000000007|SSC-0000104068-17|a31c5c50-786e-11e7-8be2-00155d1ce602|True|2000|10.0|a31c5c50-786e-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|251.18|000000000400004132|'{''MONEY_OFF'': 10.0, ''ORDER_THRESHOLD_DISCOUNT'': 2.41}'|2|000000000400004132|29
grocery-desktop|000000000007|SSC-0000103059-17|dd6a9f90-7862-11e7-8be2-00155d1ce602|True|2000|5.0|dd6a9f90-7862-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|680.0|000000000400004127|'{''ORDER_THRESHOLD_DISCOUNT'': 2.0}'|5|000000000400004127|35
grocery-desktop|000000000106|SSD-0000108056-17|052702a0-7ac8-11e7-a25b-00155d1ce602|True|2000|3.0|052702a0-7ac8-11e7-a25b-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|97.78|000000000400004236|'{''MONEY_OFF'': 2.12}'|1|000000000400004236|3
grocery-desktop|000000000007|SSC-0000104063-17|2783eac0-786b-11e7-8be2-00155d1ce602|True|2000|3.0|2783eac0-786b-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|414.0|000000000400004278|'{''MONEY_OFF'': 10.0}'|3|000000000400004278|5
grocery-desktop|000000000005|SSC-0000109042-17|99c9a960-7b5b-11e7-a25b-00155d1ce602|True|2000|4.0|99c9a960-7b5b-11e7-a25b-00155d1ce602|<null>|RCS|'[''RCS'']'|220.0|000000000400004250|'{''MONEY_OFF'': 62.5}'|2|000000000400004250|23
grocery-desktop|000000000020|SSC-0000098068-17|3b953350-778c-11e7-a2f2-00155d1ce602|True|2000|1.0|3b953350-778c-11e7-a2f2-00155d1ce602|<null>|COD|'[''COD'']'|220.0|000000000400004254|<null>|2|000000000400004254|2
grocery-app|000000000009|SUM-0000012011-17|b5ebbe70-78e1-11e7-8068-00155d1ce602|True|T794|8.0|b5ebbe70-78e1-11e7-8068-00155d1ce602|<null>|COD|'[''COD'']'|121.0|000000000490002069|<null>|1|000000000490002069|14
grocery-desktop|000000000056|SSC-0000119013-17|8737bb20-840c-11e7-80dc-00155d1ce602|True|2000|2.0|8737bb20-840c-11e7-80dc-00155d1ce602|<null>|COD|'[''COD'']'|62.7|000000000400004156|'{''ORDER_THRESHOLD_DISCOUNT'': 1.65}'|2|000000000400004156|4
grocery-desktop|000000000034|SSC-0000111015-17|59cbe000-7cf3-11e7-a25b-00155d1ce602|True|2000|2.0|59cbe000-7cf3-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|143.0|000000000400004086|<null>|1|000000000400004086|5
grocery-app|000000000009|SUM-0000021019-17|7c82f290-7e66-11e7-a8b0-00155d1ce602|True|T794|3.0|7c82f290-7e66-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|167.0|000000000490005260|<null>|1|000000000490005260|4
grocery-desktop|000000000018|SSM-0000108163-17|752d6aa0-7c2e-11e7-a25b-00155d1ce602|True|2000|5.0|752d6aa0-7c2e-11e7-a25b-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|909.44|000000000400004123|'{''MONEY_OFF'': 10.0, ''ORDER_THRESHOLD_DISCOUNT'': 1.32}'|8|000000000400004123|53
grocery-desktop|000000000128|SSM-0000109096-17|786ebb50-7c20-11e7-a25b-00155d1ce602|True|2000|2.0|786ebb50-7c20-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|145.0|000000000400004088|<null>|1|000000000400004088|2
grocery-desktop|000000000106|SSD-0000108037-17|c294add0-7ac1-11e7-a25b-00155d1ce602|True|2000|10.0|c294add0-7ac1-11e7-a25b-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|100.0|000000000400004253|'{''MONEY_OFF'': 10.0}'|1|000000000400004253|13
grocery-desktop|000000000079|SSC-0000095018-17|53c40650-76a0-11e7-aa45-00155d1ce601|True|2000|6.0|53c40650-76a0-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|204.0|000000000400004125|'{''SINGLE_COUPON'': 68.0}'|3|000000000400004125|77
grocery-desktop|000000000079|SSC-0000095018-17|53c40650-76a0-11e7-a45a-00155d1ce602|True|2000|6.0|53c40650-76a0-11e7-a45a-00155d1ce602|<null>|COD|'[''COD'']'|204.0|000000000400004125|'{''SINGLE_COUPON'': 68.0}'|3|000000000400004125|77
grocery-desktop|000000000079|TEST|53c40650-76a0-11e7-a45a-00155d1ce602|True|2000|6.0|53c40650-76a0-11e7-a45a-00155d1ce602|<null>|COD|'[''COD'']'|204.0|000000000400004125|'{''SINGLE_COUPON'': 68.0}'|3|000000000400004125|77
grocery-desktop|000000000106|SSD-0000115014-17|b17befc0-7d98-11e7-a8b0-00155d1ce602|True|2000|9.0|b17befc0-7d98-11e7-a8b0-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|90.72|000000000400004237|'{''MONEY_OFF'': 15.0, ''ORDER_THRESHOLD_DISCOUNT'': 2.85}'|1|000000000400004237|39
grocery-app|000000000009|SUC-0000022027-17|6c9e9ba0-7e65-11e7-a8b0-00155d1ce602|True|T794|3.0|6c9e9ba0-7e65-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|167.0|000000000490005260|<null>|1|000000000490005260|4
grocery-desktop|000000000002|SSC-0000097067-17|e42845a0-776b-11e7-b52b-00155d1ce601|True|2000|2.0|e42845a0-776b-11e7-b52b-00155d1ce601|<null>|COD|'[''COD'']'|90.0|000000000400004109|'{''MONEY_OFF'': 10.0}'|1|000000000400004109|6
grocery-desktop|000000000007|SSC-0000103040-17|edd40d60-7855-11e7-8be2-00155d1ce602|True|2000|8.0|edd40d60-7855-11e7-8be2-00155d1ce602|<null>|COD|'[''COD'']'|31.0|000000000400004145|<null>|1|000000000400004145|11
grocery-desktop|000000000116|SSM-0000109016-17|7c63d740-7b44-11e7-a25b-00155d1ce602|True|2000|2.0|7c63d740-7b44-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|100.0|000000000400004119|'{''MONEY_OFF'': 10.0}'|1|000000000400004119|5
grocery-desktop|000000000106|SSD-0000108039-17|15fe7050-7ac2-11e7-a25b-00155d1ce602|True|2000|10.0|15fe7050-7ac2-11e7-a25b-00155d1ce602|<null>|CREDIT_CARD|'[''BillDesk'']'|100.0|000000000400004253|'{''MONEY_OFF'': 10.0}'|1|000000000400004253|13
grocery-desktop|000000000004|SSC-0000109041-17|221c2640-7b5b-11e7-a25b-00155d1ce602|True|2700|3.0|221c2640-7b5b-11e7-a25b-00155d1ce602|<null>|COD|'[''COD'']'|143.0|000000000400004279|<null>|1|000000000400004279|7
grocery-app|000000000009|SUM-0000023015-17|3480f500-7e66-11e7-a8b0-00155d1ce602|True|T794|2.0|3480f500-7e66-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|240.0|000000000490477480|<null>|1|000000000490477480|2
grocery-desktop|000000000007|SSC-0000098013-17|92cce010-76c3-11e7-aa45-00155d1ce601|True|2000|10.0|92cce010-76c3-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|31.0|000000000400004145|<null>|1|000000000400004145|10
grocery-desktop|000000000007|SSC-0000114039-17|f3b4c7f0-7e64-11e7-a8b0-00155d1ce602|True|2000|5.0|f3b4c7f0-7e64-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|375.0|000000000400004081|'{''SINGLE_COUPON'': 10.0}'|3|000000000400004081|20
grocery-desktop|000000000106|SSD-0000097015-17|0ff925b0-7743-11e7-aa45-00155d1ce601|True|2000|12.0|0ff925b0-7743-11e7-aa45-00155d1ce601|<null>|COD|'[''COD'']'|0.0|000000000400004083|'{''BOGO'': 137.0, ''ORDER_THRESHOLD_DISCOUNT'': 0.0, ''SINGLE_COUPON'': 0.0}'|1|000000000400004083|23
grocery-desktop|000000000020|SSC-0000098033-17|341d9d80-774e-11e7-aa45-00155d1ce601|True|2000|3.0|341d9d80-774e-11e7-aa45-00155d1ce601|<null>|COD|'[''RCS'', ''COD'']'|110.0|000000000400004248|'{''BXGY'': 55.0}'|2|000000000400004248|6
grocery-app|000000000009|SUM-0000023013-17|90cab690-7e5a-11e7-a8b0-00155d1ce602|True|T794|5.0|90cab690-7e5a-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|360.0|000000000490375755|<null>|6|000000000490375755|18
grocery-app|000000000009|SUM-0000023018-17|46ec9fd0-7e77-11e7-a8b0-00155d1ce602|True|T794|4.0|46ec9fd0-7e77-11e7-a8b0-00155d1ce602|<null>|COD|'[''COD'']'|121.0|000000000490002069|<null>|1|000000000490002069|5
