app_id|cluster_id|product_id|update_time|active|boost|brand|category_code|category_name|cluster_name|creation_time|grouping_id|image_url|mrp|new|price|price_margin|product_name|sap_id|url|variants
grocery-app|T793|000000000490375755|020a06a0-7814-11e7-8be2-00155d1ce602|True|0.0|Coca Cola|CATRIL07020002|Other Soft Drinks|Bangalore cluster|d7482e10-76a6-11e7-8be2-00155d1ce602|<null>|images/h09/h05/8799982682142.jpg|60.0|True|60.0|<null>|COCA COLA 1.25 L PET|000000000490375755|/Tea%2C-Coffee-%26-Drinks/Soft-Drinks/Coca-Cola-1-25-Ltr/p/000000000490375755|<null>
grocery-app|T793|000000000490375755|a0133ca0-780e-11e7-8be2-00155d1ce602|True|0.0|Coca Cola|CATRIL07020002|Other Soft Drinks|Bangalore cluster|d7482e10-76a6-11e7-8be2-00155d1ce602|<null>|images/h09/h05/8799982682142.jpg|60.0|True|60.0|<null>|COCA COLA 1.25 L PET|000000000490375755|/Tea%2C-Coffee-%26-Drinks/Soft-Drinks/Coca-Cola-1-25-Ltr/p/000000000490375755|<null>
grocery-app|T793|000000000490572654|5e06b140-7816-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03010005|Other Flours|Bangalore cluster|3bcffeb0-7816-11e7-8be2-00155d1ce602|<null>|images/hb8/h92/8800394641438.jpg|10.0|True|10.0|<null>|AGRO FRESH BESAN FLOUR 500 g PP|000000000490572654|/Grocery/Atta-%26-Other-Flours/Other-Flours/Agro-Fresh-Besan-Flour-500-gm-/p/000000000490572654|<null>
grocery-app|T794|000000000491321170|ef176c00-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10010008|Plates & Bowls|Mumbai cluster|e2a75110-7812-11e7-8be2-00155d1ce602|<null>|images/h40/hdd/8800301121566.jpg|270.0|True|270.0|<null>|TREO BORO MIX BOWL 500 ml WITH  LID|000000000491321170|/Home-%26-Office-Needs/Kitchen-%26-Dining/Plates-%26-Bowls/Treo-Boro-Mixing-Bowl-With-Lid-500-ml/p/000000000491321170|<null>
grocery-app|T793|000000000490479103|b8417d10-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03040004|Dates|Bangalore cluster|5fd31ec0-7814-11e7-8be2-00155d1ce602|<null>|images/hc7/h4f/8800312360990.jpg|98.0|True|98.0|<null>|DATE CROWN FARDH 250 g PP|000000000490479103|/Grocery/Dry-Fruits/Date-Crown-Fard-Premium-Emirates-Dates-250-gm-/p/000000000490479103|<null>
grocery-app|T795|000000000491227680|d1396890-7840-11e7-8be2-00155d1ce602|True|0.0| JK|CATRIL03060009|Whole Spices|Pune Cluster|d118e840-7840-11e7-8be2-00155d1ce602|<null>|images/ha9/h91/8800896417822.jpg|10.0|True|10.0|<null>|JK MUSTARD POWDER 50 g PCH|000000000491227680|/Grocery/Masalas-%26-Spices/Whole-Spices/JK-Mustard-Powder-50-gm/p/000000000491227680|<null>
grocery-app|T793|000000000490759728|f3274ef0-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10010005|Casseroles|Bangalore cluster|ceb2fab0-7812-11e7-8be2-00155d1ce602|<null>|images/hc8/h0f/8800212058142.jpg|891.0|True|891.0|<null>|CELLO CREST CASSEROL PKOF3(0.7L+1L+1.5L)|000000000490759728|/Home-%26-Office-Needs/Kitchen-%26-Dining/Casseroles/Cello-Crest-Casserole-Set-Of-3-Assorted-Colour-%280-7-1-1-5-Ltr%29-/p/000000000490759728|<null>
grocery-desktop|2000|000000000400004079|032e12d0-58dc-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|292f95c0-567b-11e7-a25b-00155d1ce602|000000000400004079|images/haf/hc8/8802683650078.jpg|139.0|<null>|138.0|<null>|APPLE RED DLICOUS IMP|000000000400004079|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/APPLE-RED-DLICOUS-IMP/p/000000000400004079|'{''packsize'': ''1 kg''}'
grocery-desktop|2000|000000000400004079|032e12d0-58dc-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|292f95c0-567b-11e7-a2f2-00155d1ce602|000000000400004079|images/haf/hc8/8802683650078.jpg|139.0|<null>|138.0|<null>|APPLE RED DLICOUS IMP|000000000400004079|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/APPLE-RED-DLICOUS-IMP/p/000000000400004079|'{''packsize'': ''1 kg''}'
grocery-desktop|2000|000000000400004079|032e12d0-58dc-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|292f95c0-567b-11e7-8be2-00155d1ce602|000000000400004079|images/haf/hc8/8802683650078.jpg|139.0|<null>|138.0|<null>|APPLE RED DLICOUS IMP|000000000400004079|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/APPLE-RED-DLICOUS-IMP/p/000000000400004079|'{''packsize'': ''1 kg''}'
grocery-desktop|2000|000000000400004079|032e12d0-58dc-11e7-8068-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|292f95c0-567b-11e7-8068-00155d1ce602|000000000400004079|images/haf/hc8/8802683650078.jpg|139.0|<null>|138.0|<null>|APPLE RED DLICOUS IMP|000000000400004079|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/APPLE-RED-DLICOUS-IMP/p/000000000400004079|'{''packsize'': ''1 kg''}'
grocery-desktop|2000|000000000400004253|224f80e0-72cc-11e7-a8b0-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2291ebd0-692e-11e7-a8b0-00155d1ce602|<null>|images/h80/h82/8807164248094.jpg|120.0|<null>|110.0|<null>|Tropicana|000000000400004253|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tropicana/p/000000000400004253|<null>
grocery-desktop|2000|000000000400004253|224f80e0-72cc-11e7-a25b-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2291ebd0-692e-11e7-a25b-00155d1ce602|<null>|images/h80/h82/8807164248094.jpg|120.0|<null>|110.0|<null>|Tropicana|000000000400004253|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tropicana/p/000000000400004253|<null>
grocery-desktop|2000|000000000400004253|224f80e0-72cc-11e7-a2f2-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2291ebd0-692e-11e7-a2f2-00155d1ce602|<null>|images/h80/h82/8807164248094.jpg|120.0|<null>|110.0|<null>|Tropicana|000000000400004253|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tropicana/p/000000000400004253|<null>
grocery-desktop|2000|000000000400004253|224f80e0-72cc-11e7-8be2-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2291ebd0-692e-11e7-8be2-00155d1ce602|<null>|images/h80/h82/8807164248094.jpg|120.0|<null>|110.0|<null>|Tropicana|000000000400004253|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tropicana/p/000000000400004253|<null>
grocery-desktop|2000|000000000400004253|224f80e0-72cc-11e7-8068-00155d1ce602|True|0.0|<null>|523|Masoor Dal|Bangalore North|2291ebd0-692e-11e7-8068-00155d1ce602|<null>|images/h80/h82/8807164248094.jpg|120.0|<null>|110.0|<null>|Tropicana|000000000400004253|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tropicana/p/000000000400004253|<null>
grocery-app|T793|000000000490922074|74c2cfa0-7815-11e7-8be2-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL03010005|Other Flours|Bangalore cluster|63035aa0-7815-11e7-8be2-00155d1ce602|<null>|images/h76/hd1/8800387072030.jpg|70.0|True|70.0|<null>|24 LETTER MANTRA RAGI FLOUR 500 g PP|000000000490922074|/Grocery/Atta-%26-Other-Flours/Other-Flours/24-Mantra-Organic-Ragi-Flour-500-gm-/p/000000000490922074|<null>
grocery-app|T793|000000000491276483|baec8ac0-7815-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL07030002|100% Fruit Juices|Bangalore cluster|93163f70-7813-11e7-8be2-00155d1ce602|<null>|images/hca/h49/8800305676318.jpg|100.0|True|100.0|<null>|RAW PRESSERY ORANGE 100 % 250 ml PET|000000000491276483|/Tea%2C-Coffee-%26-Drinks/Fruit-Drinks-%26-Juices/100%25-Fruit-Juices/Raw-Pressery-100-%25-Orange-Cold-Pressed-Juice-250-m/p/000000000491276483|<null>
grocery-app|T794|000000000491299366|fb6f3640-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09050005|Baby Shampoos|Mumbai cluster|9e551510-7812-11e7-8be2-00155d1ce602|<null>|images/hd9/h56/8800208125982.jpg|85.0|True|85.0|<null>|PATANJLI\xa0SHISHU BODY WASH GEL 100 ml PET|000000000491299366|/Personal-Care/Baby-Care/Baby-Shampoos/Patanjali%C2%A0Shishu-Body-Wash-Gel-100-ml-/p/000000000491299366|<null>
grocery-app|T794|000000000490442543|eb4f90c0-7826-11e7-8be2-00155d1ce602|True|0.0|Chinar|CATRIL03040001|Almonds|Mumbai cluster|eb274840-7826-11e7-8be2-00155d1ce602|<null>|images/h64/ha5/8800798507038.jpg|10.0|True|10.0|<null>|CHINAR ALMOND 100 g PP|000000000490442543|/Grocery/Dry-Fruits/Almonds/CHINAR-ALMOND-100-g-PP/p/000000000490442543|<null>
grocery-app|T795|000000000490580389|06b14030-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL03050006|Olive Oil|Pune Cluster|78d83b60-7816-11e7-8be2-00155d1ce602|<null>|images/hda/hbf/8800398508062.jpg|625.0|True|625.0|<null>|BORGES EXTRA LIGHT OLIVE OIL 500 ml BTL|000000000490580389|/Grocery/Edible-Oil-%26-Ghee/Olive-Oil/Borges-Extra-Light-Olive-Oil-500-ml-/p/000000000490580389|<null>
grocery-desktop|2005|000000000400004286|72a5ec20-720c-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL Vinaynagar Colony Hyderaba|726d4ff0-720c-11e7-a25b-00155d1ce602|<null>|images/hed/h4e/8809568960542.jpg|45.0|<null>|45.0|<null>|SOOJI LOOSE SALE 1KG|000000000400004286|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SOOJI-LOOSE-SALE-1KG/p/000000000400004286|<null>
grocery-app|T793|000000000491264457|79ba7ea0-78d2-11e7-8068-00155d1ce602|True|0.0|Ocean|CATRIL07050001|Packaged Water|Bangalore cluster|f8ef77f0-7811-11e7-8068-00155d1ce602|<null>|images/h97/h66/8800200884254.jpg|45.0|True|45.0|<null>|OCEAN FRUT WTR MANGO & PASION 500 ml PET|000000000491264457|/Tea%2C-Coffee-%26-Drinks/Soda-%26-Water/Packaged-Water/Ocean-Fruit-Water-Mango-%26-Pasion-500-ml/p/000000000491264457|<null>
grocery-app|T793|000000000491264457|51c44090-7812-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL07050001|Packaged Water|Bangalore cluster|f8ef77f0-7811-11e7-8be2-00155d1ce602|<null>|images/h97/h66/8800200884254.jpg|45.0|True|45.0|<null>|OCEAN FRUT WTR MANGO & PASION 500 ml PET|000000000491264457|/Tea%2C-Coffee-%26-Drinks/Soda-%26-Water/Packaged-Water/Ocean-Fruit-Water-Mango-%26-Pasion-500-ml/p/000000000491264457|<null>
grocery-desktop|2000|000000000400004125|1f0d6be0-83fc-11e7-80dc-00155d1ce602|True|0.0|ARISTO|141|Almond,Anjeer&WalnutEverythingNothingSomething|Bangalore North|fb3be4a0-6568-11e7-80dc-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|False|136.0|<null>|SABUDANA|000000000400004125|/Confectionery-%26-Snacks/Dry-Fruits/Almond%2CAnjeer%26WalnutEverythingNothingSomething/SABUDANA-DANa-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana-Dana/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-b52b-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-b52b-00155d1ce601|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-aa45-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-aa45-00155d1ce601|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-a8b0-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-a8b0-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-a45a-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-a45a-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-a25b-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-a2f2-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-8be2-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2000|000000000400004125|fb60f8d0-6568-11e7-8068-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|fb3be4a0-6568-11e7-8068-00155d1ce602|<null>|images/ha3/h2c/8806379716638.jpg|136.0|<null>|136.0|<null>|SABUDANA|000000000400004125|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/SABUDANA/p/000000000400004125|'{''packsize'': ''10 kg''}'
grocery-desktop|2005|000000000400004289|9e7cf170-7209-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL Vinaynagar Colony Hyderaba|64aae0e0-7206-11e7-8be2-00155d1ce602|<null>|images/hfc/hb5/8809567125534.jpg|65.0|<null>|65.0|<null>|ONION|000000000400004289|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004289|<null>
grocery-app|T794|000000000490414102|a8c819c0-7812-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10090008|Other Home Utilities|Mumbai cluster|a8a157e0-7812-11e7-8be2-00155d1ce602|<null>|images/h61/hdd/8800209895454.jpg|399.0|True|399.0|<null>|HOMEONE POLAR FLEECE BLANKET 60x90 NAVY|000000000490414102|/Home-%26-Office-Needs/Home-Utilities/Other-Home-Utilities/Homeone-Polar-Fleece-Navy-Blue-Blanket-%28Size%3A-60X90-Inches%29-/p/000000000490414102|<null>
grocery-app|T793|000000000491299511|7fe18e90-781e-11e7-8be2-00155d1ce602|True|0.0|Good Life|CATRIL03030005|Soya Products|Bangalore cluster|7fc07200-781e-11e7-8be2-00155d1ce602|<null>|images/h12/h44/8800314195998.jpg|95.0|True|95.0|<null>|GOOD LIFE SOYA CHUNKS 1 kg PP|000000000491299511|/Grocery/Dals-%26-Pulses/Soya-Products/Good-Life-Soya-Chunks-1-Kg-/p/000000000491299511|<null>
grocery-app|T793|000000000491293070|6276d970-7812-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09040002|Handwash|Bangalore cluster|195d7870-7812-11e7-8be2-00155d1ce602|<null>|images/h64/hba/8800201768990.jpg|70.0|True|70.0|<null>|LIFEBUOY HAND SANITIZER LEMON 55 ml PET|000000000491293070|/Personal-Care/Soap-%26-Shower-Gell/Handwash/Lifebuoy-Hand-Sanitizer-Lemon-55-ml/p/000000000491293070|<null>
grocery-app|T795|000000000490366004|913729c0-7814-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09030002|Face Care|Pune Cluster|d97b7cf0-7813-11e7-8be2-00155d1ce602|<null>|images/h2c/hdc/8800310460446.jpg|599.0|True|599.0|<null>|PONDS AGE MIRACLE OVRNT RPR CR 50 ml CBD|000000000490366004|/Personal-Care/Skin-Care/Face-Care/Pond%27s-Age-Miracle-Night-Cream-50-gm-/p/000000000490366004|<null>
grocery-app|T794|000000000491126841|59b4e350-7816-11e7-8be2-00155d1ce602|True|0.0|24 Letter Mantra|CATRIL0504|Jams, Sauces & Spreads|Mumbai cluster|40f5e580-7816-11e7-8be2-00155d1ce602|<null>|images/h5a/hba/8800394838046.jpg|10.0|True|10.0|<null>|24 LETTER MANTRA STRAWBERRY JAM 375 gm|000000000491126841|/Packaged-Foods/Jams%2C-Sauces-%26-Spreads/Jams-%26-Marmalade/24-Letter-Mantra-Strawberry-Jam-375-gm/p/000000000491126841|<null>
grocery-desktop|2000|000000000400004084|2dc712b0-6536-11e7-a8b0-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|d44a7de0-567a-11e7-a8b0-00155d1ce602|<null>|images/ha1/hd4/8802684633118.jpg|139.0|<null>|138.0|<null>|ONION|000000000400004084|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004084|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004084|2dc712b0-6536-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|d44a7de0-567a-11e7-a25b-00155d1ce602|<null>|images/ha1/hd4/8802684633118.jpg|139.0|<null>|138.0|<null>|ONION|000000000400004084|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004084|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004084|2dc712b0-6536-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|d44a7de0-567a-11e7-a2f2-00155d1ce602|<null>|images/ha1/hd4/8802684633118.jpg|139.0|<null>|138.0|<null>|ONION|000000000400004084|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004084|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004084|2dc712b0-6536-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|d44a7de0-567a-11e7-8be2-00155d1ce602|<null>|images/ha1/hd4/8802684633118.jpg|139.0|<null>|138.0|<null>|ONION|000000000400004084|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004084|'{''packsize'': ''2 pieces''}'
grocery-desktop|2000|000000000400004084|2dc712b0-6536-11e7-8068-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|d44a7de0-567a-11e7-8068-00155d1ce602|<null>|images/ha1/hd4/8802684633118.jpg|139.0|<null>|138.0|<null>|ONION|000000000400004084|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/ONION/p/000000000400004084|'{''packsize'': ''2 pieces''}'
grocery-app|T793|000000000491321187|ea588460-7817-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL10010004|Lunch, Tiffin & Snacks Boxes|Bangalore cluster|eda557b0-7812-11e7-8be2-00155d1ce602|<null>|images/h7e/h48/8800301383710.jpg|751.0|True|751.0|<null>|MILTON ECONA DELUXE 4|000000000491321187|/Home-%26-Office-Needs/Kitchen-%26-Dining/Lunch%2C-Tiffin-%26-Snacks-Boxes/Milton-Econa-Deluxe-Lunch-Box-Of-Assorted-Colour/p/000000000491321187|<null>
grocery-app|T794|000000000491184916|7c773a70-781e-11e7-8be2-00155d1ce602|True|0.0|Best Farms|CATRIL03070001|Organic Dals & Pulses|Mumbai cluster|7c3c0630-781e-11e7-8be2-00155d1ce602|<null>|images/hac/h7e/8800390152222.jpg|144.0|True|134.0|<null>|BEST FARM CHANA BROWN 1 kg PP|000000000491184916|/Grocery/Dals-%26-Pulses/Best-Farm-Brown-Chana-1-Kg/p/000000000491184916|<null>
grocery-app|T795|000000000490022070|72f036a0-78d2-11e7-8068-00155d1ce602|True|0.0|Amul|CATRIL02050002|Cheese|Pune Cluster|bc4f59a0-7816-11e7-8068-00155d1ce602|<null>|images/h6f/h57/8800403718174.jpg|130.0|True|130.0|<null>|AMUL GOUDA CHEESE 250 g CBD|000000000490022070|/Dairy-%26-Bakery/Cheese%2C-Paneer-%26-Tofu/Amul-Gouda-Cheese-250-gm-/p/000000000490022070|<null>
grocery-app|T795|000000000490022070|c50b3870-7816-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL02050002|Cheese|Pune Cluster|bc4f59a0-7816-11e7-8be2-00155d1ce602|<null>|images/h6f/h57/8800403718174.jpg|130.0|True|130.0|<null>|AMUL GOUDA CHEESE 250 g CBD|000000000490022070|/Dairy-%26-Bakery/Cheese%2C-Paneer-%26-Tofu/Amul-Gouda-Cheese-250-gm-/p/000000000490022070|<null>
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-aa45-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-aa45-00155d1ce601|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-a45a-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-a45a-00155d1ce602|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-a25b-00155d1ce602|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-a2f2-00155d1ce602|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-8be2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-8be2-00155d1ce602|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-desktop|2000|000000000400004114|bb245ee0-5cd2-11e7-8068-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|Bangalore North|bafcd9b0-5cd2-11e7-8068-00155d1ce602|<null>|images/hf7/h41/8804342235166.jpg|100.0|<null>|100.0|<null>|Tur dal|000000000400004114|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/Tur-dal/p/000000000400004114|'{''packsize'': ''5 pieces''}'
grocery-app|T793|000000000491334906|00c7c5d0-7818-11e7-8be2-00155d1ce602|True|0.0|<null>|CATRIL09030001|Body Care|Bangalore cluster|8c745c70-7812-11e7-8be2-00155d1ce602|<null>|images/hf0/h11/8800207601694.jpg|429.0|True|429.0|<null>|CHICCO BODY LOTION 500 ml PET|000000000491334906|/Personal-Care/Skin-Care/Body-Care/Chicco-Body-Lotion-500-ml/p/000000000491334906|<null>
grocery-desktop|2700|000000000400004288|67e3b600-720c-11e7-aa45-00155d1ce601|True|0.0|BANISH|523|Masoor Dal|RRL BAHADURPURA HYDRABAD STORE|67acc780-720c-11e7-aa45-00155d1ce601|000000000400004288|images/hc6/hd3/8809568043038.jpg|22.0|<null>|22.0|<null>|GRAPES DLICOUS IMP|000000000400004288|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/GRAPES-DLICOUS-IMP/p/000000000400004288|'{''packsize'': ''2 kg''}'
grocery-desktop|2700|000000000400004288|67e3b600-720c-11e7-a25b-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL BAHADURPURA HYDRABAD STORE|67acc780-720c-11e7-a25b-00155d1ce602|000000000400004288|images/hc6/hd3/8809568043038.jpg|22.0|<null>|22.0|<null>|GRAPES DLICOUS IMP|000000000400004288|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/GRAPES-DLICOUS-IMP/p/000000000400004288|'{''packsize'': ''2 kg''}'
grocery-desktop|2700|000000000400004288|67e3b600-720c-11e7-a2f2-00155d1ce602|True|0.0|BANISH|523|Masoor Dal|RRL BAHADURPURA HYDRABAD STORE|67acc780-720c-11e7-a2f2-00155d1ce602|000000000400004288|images/hc6/hd3/8809568043038.jpg|22.0|<null>|22.0|<null>|GRAPES DLICOUS IMP|000000000400004288|/Grocery-%26-Staples/Dals-%26-Pulses/Masoor-Dal/GRAPES-DLICOUS-IMP/p/000000000400004288|'{''packsize'': ''2 kg''}'
grocery-app|T795|000000000491264594|14fe9f60-7908-11e7-8068-00155d1ce602|True|0.0|Amber|CATRIL10070002|Other pooja Items|Pune Cluster|4bc3e300-7838-11e7-8068-00155d1ce602|<null>|images/h05/h04/8800888684574.jpg|20.0|True|20.0|<null>|AGARBATTI AMBER CBD|000000000491264594|/Home-%26-Office-Needs/Pooja-Needs/Other-pooja-Items/Amber-Agarbatti-/p/000000000491264594|<null>
